fieldmap_name:      	VPU29_Gap13.0mm
timestamp:          	2025-03-24_17-06-33
filename:           	2025-03-24_VPU29_Gap13.0mm_Fieldmap_Y=-3_3mm_Z=-1380_1380mm_ID=5224.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap13.0mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.54
probey_temp[degC]:  	-57.68
probez_temp[degC]:  	-0.47
transd_temp[degC]:  	-0.70
room_temp[degC]:    	25.09
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
0.000	-1.0	-1374.0	1.0833289571e-05	8.6817046023e-06	8.2613821768e-06
0.000	0.0	-1374.0	1.1707898014e-05	9.6339168007e-06	8.1658515782e-06
0.000	1.0	-1374.0	1.0305807303e-05	9.1593742395e-06	7.684271692e-06
0.000	2.0	-1374.0	1.086865633e-05	8.2861821966e-06	7.4547626417e-06
0.000	3.0	-1374.0	9.8359397847e-06	9.8090330546e-06	8.0588972906e-06
0.000	-3.0	-1373.0	1.0291322746e-05	9.2912384652e-06	8.6964105307e-06
0.000	-2.0	-1373.0	1.0644559032e-05	8.7204592629e-06	7.9664725074e-06
0.000	-1.0	-1373.0	1.0952760207e-05	9.2415917424e-06	8.3004012143e-06
0.000	0.0	-1373.0	1.1642124469e-05	9.6958610133e-06	8.3569841735e-06
0.000	1.0	-1373.0	1.1120967962e-05	8.70851313e-06	7.8334936285e-06
0.000	2.0	-1373.0	1.0866032576e-05	8.6677557354e-06	7.9793241574e-06
0.000	3.0	-1373.0	1.004562441e-05	9.8388983868e-06	8.4551921992e-06
0.000	-3.0	-1372.0	1.0353897469e-05	8.752116515e-06	8.466401694e-06
0.000	-2.0	-1372.0	1.0907940748e-05	8.397562318e-06	8.0862070469e-06
0.000	-1.0	-1372.0	1.1285545593e-05	9.1331278829e-06	7.5234832704e-06
0.000	0.0	-1372.0	1.1360628072e-05	9.0327100952e-06	8.2972240008e-06
0.000	1.0	-1372.0	1.1243349887e-05	8.6381012173e-06	7.2585607845e-06
0.000	2.0	-1372.0	1.0985934514e-05	8.5180425817e-06	8.3059702626e-06
0.000	3.0	-1372.0	1.0429051831e-05	9.2585271425e-06	8.0678577466e-06
0.000	-3.0	-1371.0	1.0491698437e-05	8.0843276864e-06	8.2404982455e-06
0.000	-2.0	-1371.0	1.1259128349e-05	8.1903671837e-06	8.2701998367e-06
0.000	-1.0	-1371.0	1.1516543721e-05	8.6408769364e-06	7.8094324837e-06
0.000	0.0	-1371.0	1.094672198e-05	9.9508406791e-06	7.8265680171e-06
0.000	1.0	-1371.0	1.1010015539e-05	8.7814196763e-06	7.43719872e-06
0.000	2.0	-1371.0	1.1192851618e-05	8.7851791946e-06	8.5887422626e-06
0.000	3.0	-1371.0	1.0173972677e-05	9.2473539947e-06	8.0080261759e-06
0.000	-3.0	-1370.0	1.1094119417e-05	8.2661899918e-06	8.1749548303e-06
0.000	-2.0	-1370.0	1.0986006398e-05	8.160993751e-06	8.3414550964e-06
0.000	-1.0	-1370.0	1.1174808821e-05	8.8051713993e-06	7.6480014796e-06
0.000	0.0	-1370.0	1.1127078073e-05	9.1118005221e-06	8.1992301692e-06
0.000	1.0	-1370.0	1.101612565e-05	9.074451289e-06	7.4256322349e-06
0.000	2.0	-1370.0	1.1483441298e-05	8.2918741775e-06	8.4458033549e-06
0.000	3.0	-1370.0	9.9377989254e-06	9.2790815182e-06	8.1842008785e-06
0.000	-3.0	-1369.0	1.0386784241e-05	8.8727373215e-06	8.401143871e-06
0.000	-2.0	-1369.0	1.1141850164e-05	8.4505469309e-06	8.2223631393e-06
0.000	-1.0	-1369.0	1.105505065e-05	8.9718199532e-06	7.5535418519e-06
0.000	0.0	-1369.0	1.0994955913e-05	9.3497745164e-06	8.4042496864e-06
0.000	1.0	-1369.0	1.1204712422e-05	9.3729640685e-06	7.5415469785e-06
0.000	2.0	-1369.0	1.1576494691e-05	8.6994129876e-06	8.1124458324e-06
0.000	3.0	-1369.0	9.8745053662e-06	9.3262336074e-06	8.3744052991e-06
0.000	-3.0	-1368.0	1.0015648925e-05	8.6935101925e-06	8.2730200599e-06
0.000	-2.0	-1368.0	1.0932309307e-05	8.5268616387e-06	8.603343165e-06
0.000	-1.0	-1368.0	1.1084379181e-05	9.2737408941e-06	7.5413327843e-06
0.000	0.0	-1368.0	1.1567329524e-05	9.3551854119e-06	8.4965316735e-06
0.000	1.0	-1368.0	1.1033880913e-05	9.4142133626e-06	7.4070687404e-06
0.000	2.0	-1368.0	1.0880804668e-05	8.9049567447e-06	7.9250616351e-06
0.000	3.0	-1368.0	1.0318315059e-05	8.8959268736e-06	9.0349087132e-06
0.000	-3.0	-1367.0	1.0386856125e-05	8.9108595397e-06	8.3955748226e-06
0.000	-2.0	-1367.0	1.05688296e-05	8.3192448761e-06	8.710797239e-06
0.000	-1.0	-1367.0	1.1285833127e-05	9.6809986186e-06	7.9103893346e-06
0.000	0.0	-1367.0	1.1282562421e-05	9.7511294458e-06	8.1805238786e-06
0.000	1.0	-1367.0	1.0797922812e-05	8.9686226058e-06	7.4582254474e-06
0.000	2.0	-1367.0	1.1022163877e-05	8.5706758378e-06	8.302650253e-06
0.000	3.0	-1367.0	1.0228388605e-05	8.9986284808e-06	8.9069990963e-06
0.000	-3.0	-1366.0	1.0503703008e-05	8.5522647389e-06	8.6719209976e-06
0.000	-2.0	-1366.0	1.1393874262e-05	7.9905856789e-06	8.109340017e-06
0.000	-1.0	-1366.0	1.1064215816e-05	8.9479979587e-06	7.6187996748e-06
0.000	0.0	-1366.0	1.0509094282e-05	9.5778753832e-06	8.3178223399e-06
0.000	1.0	-1366.0	9.9402789115e-06	9.258808228e-06	7.4518710204e-06
0.000	2.0	-1366.0	1.0734269835e-05	8.3947865988e-06	8.928454212e-06
0.000	3.0	-1366.0	1.0117220531e-05	8.2158405553e-06	8.3684792605e-06
0.000	-3.0	-1365.0	1.0365902039e-05	9.3828371959e-06	8.5318023131e-06
0.000	-2.0	-1365.0	1.0608689088e-05	8.4330493598e-06	8.7259693258e-06
0.000	-1.0	-1365.0	1.1006457298e-05	8.811003923e-06	7.651035897e-06
0.000	0.0	-1365.0	1.1001209791e-05	9.7532024512e-06	8.0919902895e-06
0.000	1.0	-1365.0	1.0641935278e-05	9.1331981542e-06	8.00309971e-06
0.000	2.0	-1365.0	1.0647326553e-05	8.8312772133e-06	7.6776316728e-06
0.000	3.0	-1365.0	1.044396769e-05	8.521029115e-06	8.0234838549e-06
0.000	-3.0	-1364.0	1.0518834517e-05	8.6761531641e-06	8.2256831489e-06
0.000	-2.0	-1364.0	1.1010374958e-05	8.6297740599e-06	8.8087910705e-06
0.000	-1.0	-1364.0	1.1426689151e-05	8.8080173898e-06	7.6872347113e-06
0.000	0.0	-1364.0	1.1512985481e-05	9.7861948594e-06	7.5711057736e-06
0.000	1.0	-1364.0	1.0173613259e-05	8.550472819e-06	7.118370702e-06
0.000	2.0	-1364.0	1.1304091576e-05	9.1448632016e-06	7.9850360019e-06
0.000	3.0	-1364.0	1.0177243384e-05	8.9341896345e-06	8.1302239483e-06
0.000	-3.0	-1363.0	1.0932309307e-05	8.2450734452e-06	7.9728983324e-06
0.000	-2.0	-1363.0	1.112053666e-05	8.3450696046e-06	8.4096045406e-06
0.000	-1.0	-1363.0	1.1072805913e-05	9.05091038e-06	7.8095038818e-06
0.000	0.0	-1363.0	1.2247528619e-05	9.6455115768e-06	7.6129450343e-06
0.000	1.0	-1363.0	1.0495184795e-05	8.4299222838e-06	7.5864206565e-06
0.000	2.0	-1363.0	1.1003617894e-05	9.1099383308e-06	8.2701284386e-06
0.000	3.0	-1363.0	9.68307919e-06	8.5176209535e-06	7.8028638626e-06
0.000	-3.0	-1362.0	1.1088296841e-05	9.0046718186e-06	7.7527781265e-06
0.000	-2.0	-1362.0	1.0920232853e-05	8.2484113352e-06	8.4608326456e-06
0.000	-1.0	-1362.0	1.1042399126e-05	9.001052843e-06	7.6482156738e-06
0.000	0.0	-1362.0	1.1767777099e-05	9.8236143639e-06	7.3861848091e-06
0.000	1.0	-1362.0	1.0368741444e-05	8.5794246234e-06	7.5445099978e-06
0.000	2.0	-1362.0	1.0989133337e-05	8.994587877e-06	8.2492445073e-06
0.000	3.0	-1362.0	9.8750085518e-06	9.1012598166e-06	7.9255614214e-06
0.000	-3.0	-1361.0	1.0105431611e-05	8.9806390101e-06	8.0383703496e-06
0.000	-2.0	-1361.0	1.0420102316e-05	8.9872445189e-06	7.9752901673e-06
0.000	-1.0	-1361.0	1.139933742e-05	8.992585143e-06	7.8512717444e-06
0.000	0.0	-1361.0	1.131792918e-05	9.8680610053e-06	7.7052984194e-06
0.000	1.0	-1361.0	1.0992188393e-05	8.9636333386e-06	7.0502926558e-06
0.000	2.0	-1361.0	1.0257717137e-05	9.6016271062e-06	7.5173430376e-06
0.000	3.0	-1361.0	9.7279705333e-06	9.4055348484e-06	7.5802090257e-06
0.000	-3.0	-1360.0	9.8593019729e-06	9.2065966001e-06	8.4069271135e-06
0.000	-2.0	-1360.0	9.9612329973e-06	8.8344042892e-06	8.4759333344e-06
0.000	-1.0	-1360.0	1.1417308334e-05	8.9749470291e-06	7.7225053508e-06
0.000	0.0	-1360.0	1.1953883885e-05	9.238394395e-06	7.7347858164e-06
0.000	1.0	-1360.0	1.0575371013e-05	8.6757315359e-06	7.1430744293e-06
0.000	2.0	-1360.0	1.0836632161e-05	8.9425167919e-06	8.1814520534e-06
0.000	3.0	-1360.0	9.9915679001e-06	9.2728976377e-06	7.5859208701e-06
0.000	-3.0	-1359.0	1.0737971843e-05	8.7571760537e-06	8.549651827e-06
0.000	-2.0	-1359.0	1.0713459516e-05	7.9928694984e-06	8.4159589676e-06
0.000	-1.0	-1359.0	1.1600575715e-05	8.5236642913e-06	8.4967458677e-06
0.000	0.0	-1359.0	1.1899683608e-05	9.1913828485e-06	8.0885988818e-06
0.000	1.0	-1359.0	1.0809783615e-05	9.3851210155e-06	7.2474226878e-06
0.000	2.0	-1359.0	1.0809136662e-05	9.2385349378e-06	8.3655162412e-06
0.000	3.0	-1359.0	1.039325377e-05	9.3379689262e-06	7.5323723283e-06
0.000	-3.0	-1358.0	9.8085161699e-06	9.34713934e-06	8.6960535404e-06
0.000	-2.0	-1358.0	1.0761693449e-05	8.9519682911e-06	8.737678607e-06
0.000	-1.0	-1358.0	1.1255570108e-05	8.535188796e-06	8.070892164e-06
0.000	0.0	-1358.0	1.1075214015e-05	9.6012757494e-06	8.0026713217e-06
0.000	1.0	-1358.0	1.0548953769e-05	9.2883924747e-06	6.4723967925e-06
0.000	2.0	-1358.0	1.1079562976e-05	8.8522532172e-06	7.8770821416e-06
0.000	3.0	-1358.0	9.946245255e-06	9.663219962e-06	7.1277595463e-06
0.000	-3.0	-1357.0	1.0651459863e-05	9.118616845e-06	8.3506297465e-06
0.000	-2.0	-1357.0	1.0338909726e-05	8.8758643975e-06	8.4158161715e-06
0.000	-1.0	-1357.0	1.14653985e-05	9.3149901883e-06	7.8301022209e-06
0.000	0.0	-1357.0	1.1381941576e-05	9.9324998516e-06	7.2703414637e-06
0.000	1.0	-1357.0	9.8530480949e-06	8.7901684618e-06	7.2026204078e-06
0.000	2.0	-1357.0	1.0413920321e-05	7.9257954758e-06	7.675311236e-06
0.000	3.0	-1357.0	1.0381464851e-05	9.2790815182e-06	8.0831726296e-06
0.000	-3.0	-1356.0	1.055093057e-05	8.9221732303e-06	8.3950036382e-06
0.000	-2.0	-1356.0	1.0443752039e-05	7.9962776598e-06	8.4725419268e-06
0.000	-1.0	-1356.0	1.1672028069e-05	8.9371058964e-06	7.3263532384e-06
0.000	0.0	-1356.0	1.0643696428e-05	9.9591678365e-06	7.6308659462e-06
0.000	1.0	-1356.0	1.061778237e-05	8.831417756e-06	7.1279023424e-06
0.000	2.0	-1356.0	1.047365564e-05	9.1186871163e-06	7.6787026436e-06
0.000	3.0	-1356.0	1.0527784033e-05	8.7260107011e-06	7.8653728604e-06
0.000	-3.0	-1355.0	1.1118200442e-05	8.7434380008e-06	8.5621464868e-06
0.000	-2.0	-1355.0	1.0728806677e-05	8.3634104322e-06	7.8710847049e-06
0.000	-1.0	-1355.0	1.1542960965e-05	8.5762975474e-06	7.80075762e-06
0.000	0.0	-1355.0	1.1447715121e-05	9.1911017631e-06	7.7081186426e-06
0.000	1.0	-1355.0	1.1088153073e-05	8.4298520124e-06	7.4614026609e-06
0.000	2.0	-1355.0	1.0692433547e-05	9.0770864653e-06	7.5562192789e-06
0.000	3.0	-1355.0	1.063233881e-05	8.8550992077e-06	8.0533282423e-06
0.000	-3.0	-1354.0	1.0458811665e-05	8.5680406614e-06	7.9606892649e-06
0.000	-2.0	-1354.0	1.0479621983e-05	7.9436444038e-06	8.5266616531e-06
0.000	-1.0	-1354.0	1.1165499887e-05	9.3850507441e-06	7.4373415161e-06
0.000	0.0	-1354.0	1.1441533126e-05	8.9070297501e-06	8.1215490846e-06
0.000	1.0	-1354.0	1.1216932643e-05	8.699694073e-06	7.2403542802e-06
0.000	2.0	-1354.0	1.0521961456e-05	9.1360441447e-06	7.8271392016e-06
0.000	3.0	-1354.0	1.0303039782e-05	9.0923002169e-06	8.0444391843e-06
0.000	-3.0	-1353.0	1.0721905846e-05	8.1927212745e-06	7.7821941255e-06
0.000	-2.0	-1353.0	1.0486019628e-05	8.1754345175e-06	8.5025291102e-06
0.000	-1.0	-1353.0	1.1105836453e-05	9.2029073532e-06	7.5117739892e-06
0.000	0.0	-1353.0	1.1645251408e-05	9.4530382945e-06	8.344775106e-06
0.000	1.0	-1353.0	1.0650094073e-05	9.0250153802e-06	7.877653326e-06
0.000	2.0	-1353.0	1.078825446e-05	9.1624310441e-06	8.0588972906e-06
0.000	3.0	-1353.0	9.7219323062e-06	8.5906680426e-06	7.5738545987e-06
0.000	-3.0	-1352.0	1.1262255288e-05	8.8871780881e-06	7.7732336695e-06
0.000	-2.0	-1352.0	1.0293730848e-05	8.0323268726e-06	8.2131170911e-06
0.000	-1.0	-1352.0	1.1357501133e-05	8.948419587e-06	7.6600677511e-06
0.000	0.0	-1352.0	1.1488832572e-05	8.728364792e-06	7.6812372746e-06
0.000	1.0	-1352.0	1.0537092966e-05	9.0272289284e-06	7.3092891031e-06
0.000	2.0	-1352.0	1.0905101343e-05	8.9455033251e-06	8.291083768e-06
0.000	3.0	-1352.0	9.6715059214e-06	8.9225948585e-06	7.8535921812e-06
0.000	-3.0	-1351.0	1.054248424e-05	8.6903831165e-06	8.1995871595e-06
0.000	-2.0	-1351.0	1.0569835971e-05	7.9913586639e-06	8.9637248516e-06
0.000	-1.0	-1351.0	1.1318791784e-05	9.0657727748e-06	8.0324443109e-06
0.000	0.0	-1351.0	1.1581526547e-05	9.3411662736e-06	7.7436034763e-06
0.000	1.0	-1351.0	1.0096410213e-05	8.6669827503e-06	7.0178422395e-06
0.000	2.0	-1351.0	1.0890185485e-05	8.521029115e-06	8.198944577e-06
0.000	3.0	-1351.0	9.2457390263e-06	8.4618606215e-06	7.9371279065e-06
0.000	-3.0	-1350.0	1.0749185693e-05	8.846139608e-06	7.8179645514e-06
0.000	-2.0	-1350.0	1.0863336939e-05	8.072662639e-06	8.6516796488e-06
0.000	-1.0	-1350.0	1.0674175098e-05	8.9572386439e-06	7.994067856e-06
0.000	0.0	-1350.0	1.2334615669e-05	9.3407446453e-06	8.0799954161e-06
0.000	1.0	-1350.0	1.0551577523e-05	8.5418645761e-06	7.5566476673e-06
0.000	2.0	-1350.0	1.1093688115e-05	8.5679001187e-06	8.6657807648e-06
0.000	3.0	-1350.0	9.6891893008e-06	9.2533270611e-06	7.812324105e-06
0.000	-3.0	-1349.0	1.0509597468e-05	8.8723156933e-06	8.4375568795e-06
0.000	-2.0	-1349.0	1.118994033e-05	8.6468500028e-06	7.873762132e-06
0.000	-1.0	-1349.0	1.0976769348e-05	9.3470690686e-06	7.5764606278e-06
0.000	0.0	-1349.0	1.1569809511e-05	8.942165435e-06	7.6781314592e-06
0.000	1.0	-1349.0	1.0794580222e-05	8.6705314545e-06	7.464151486e-06
0.000	2.0	-1349.0	1.0991685207e-05	8.7463542627e-06	8.8948614268e-06
0.000	3.0	-1349.0	9.829614023e-06	8.8782184884e-06	7.7704848443e-06
0.000	-3.0	-1348.0	1.0570267273e-05	8.7404514676e-06	7.5200204647e-06
0.000	-2.0	-1348.0	1.068305273e-05	8.2982688722e-06	8.4429117336e-06
0.000	-1.0	-1348.0	1.1555468721e-05	9.3000575221e-06	8.1277607154e-06
0.000	0.0	-1348.0	1.1261248917e-05	9.5639967876e-06	7.7230765353e-06
0.000	1.0	-1348.0	1.0668783824e-05	8.7467056195e-06	7.6246543154e-06
0.000	2.0	-1348.0	1.085765813e-05	9.1216736496e-06	8.5351223227e-06
0.000	3.0	-1348.0	1.0018775864e-05	8.6528933407e-06	7.8121099108e-06
0.000	-3.0	-1347.0	1.0413489019e-05	8.9344004487e-06	7.853306589e-06
0.000	-2.0	-1347.0	1.1472011797e-05	8.2547357585e-06	8.8538789428e-06
0.000	-1.0	-1347.0	1.1132397464e-05	8.5176912249e-06	7.9373421007e-06
0.000	0.0	-1347.0	1.1819425506e-05	9.6475845822e-06	7.7761252907e-06
0.000	1.0	-1347.0	1.086944705e-05	8.2218838931e-06	7.5294807071e-06
0.000	2.0	-1347.0	1.0467545529e-05	8.5790029952e-06	8.163102753e-06
0.000	3.0	-1347.0	1.012624193e-05	8.7025400635e-06	7.5771032103e-06
0.000	-3.0	-1346.0	1.0833505222e-05	8.3301369385e-06	8.5590406714e-06
0.000	-2.0	-1346.0	1.0709829392e-05	8.5650541282e-06	8.3532357756e-06
0.000	-1.0	-1346.0	1.1213518169e-05	8.7812088622e-06	7.4189208177e-06
0.000	0.0	-1346.0	1.1333204457e-05	1.0319414014e-05	7.9936394676e-06
0.000	1.0	-1346.0	1.0826532507e-05	8.737956834e-06	7.1667071857e-06
0.000	2.0	-1346.0	1.1037151619e-05	8.9399518869e-06	8.0707493679e-06
0.000	3.0	-1346.0	1.0372371568e-05	8.7377460199e-06	7.9877848271e-06
0.000	-3.0	-1345.0	1.0483036457e-05	8.5213102004e-06	8.1216918807e-06
0.000	-2.0	-1345.0	1.085431554e-05	8.5795651661e-06	8.6782040265e-06
0.000	-1.0	-1345.0	1.1618187211e-05	9.1977775432e-06	7.8152871243e-06
0.000	0.0	-1345.0	1.1744055493e-05	9.0241018524e-06	8.1395413946e-06
0.000	1.0	-1345.0	1.0982735692e-05	8.8897429931e-06	7.0442952191e-06
0.000	2.0	-1345.0	1.0974289362e-05	8.9218921448e-06	8.5293390802e-06
0.000	3.0	-1345.0	9.9311137454e-06	8.4975584774e-06	8.2045136254e-06
0.000	-3.0	-1344.0	1.0671407577e-05	8.4481225686e-06	7.7198279237e-06
0.000	-2.0	-1344.0	1.0527855916e-05	8.0640543962e-06	8.4752907519e-06
0.000	-1.0	-1344.0	1.1755628761e-05	8.787814371e-06	7.7167221083e-06
0.000	0.0	-1344.0	1.1827584301e-05	9.0303560043e-06	8.0976307359e-06
0.000	1.0	-1344.0	1.1070182159e-05	9.0013339285e-06	7.7648443979e-06
0.000	2.0	-1344.0	1.069228978e-05	9.2620758467e-06	8.5857078452e-06
0.000	3.0	-1344.0	1.0162686943e-05	8.2627818304e-06	8.1571767144e-06
0.000	-3.0	-1343.0	1.0970803005e-05	8.5765786329e-06	7.5525422791e-06
0.000	-2.0	-1343.0	1.0695488602e-05	8.0790573337e-06	7.9815017982e-06
0.000	-1.0	-1343.0	1.1708113665e-05	8.1102226862e-06	8.1039851628e-06
0.000	0.0	-1343.0	1.1941591779e-05	9.1743069056e-06	7.7885485524e-06
0.000	1.0	-1343.0	1.0809064779e-05	8.8079471184e-06	7.5560764828e-06
0.000	2.0	-1343.0	1.1331012005e-05	8.989458067e-06	8.5680011274e-06
0.000	3.0	-1343.0	9.847584937e-06	9.0397372322e-06	8.3449179021e-06
0.000	-3.0	-1342.0	1.1411270107e-05	8.553037724e-06	8.479181946e-06
0.000	-2.0	-1342.0	1.0964836661e-05	8.3159772574e-06	8.0533996403e-06
0.000	-1.0	-1342.0	1.1357069831e-05	9.183407048e-06	7.4247040602e-06
0.000	0.0	-1342.0	1.1854360963e-05	9.0713944844e-06	7.0798514509e-06
0.000	1.0	-1342.0	1.0677517688e-05	8.9459952247e-06	7.3064688799e-06
0.000	2.0	-1342.0	1.099154144e-05	8.7026103349e-06	8.163031355e-06
0.000	3.0	-1342.0	1.0411440335e-05	8.8607209173e-06	8.1218346768e-06
0.000	-3.0	-1341.0	1.1447140052e-05	8.4653390543e-06	8.3210709514e-06
0.000	-2.0	-1341.0	1.0719282092e-05	8.7671194525e-06	7.8058268819e-06
0.000	-1.0	-1341.0	1.2037628344e-05	8.784125124e-06	7.9975306617e-06
0.000	0.0	-1341.0	1.1707610479e-05	9.595513497e-06	8.0273036509e-06
0.000	1.0	-1341.0	1.0797132092e-05	8.3917297942e-06	7.1813794862e-06
0.000	2.0	-1341.0	1.0800330915e-05	8.4243708456e-06	8.2522075266e-06
0.000	3.0	-1341.0	1.0084046224e-05	8.7840548527e-06	7.6271889464e-06
0.000	-3.0	-1340.0	1.1303228972e-05	8.7963523424e-06	8.4723991307e-06
0.000	-2.0	-1340.0	1.0979968171e-05	8.9982068526e-06	8.2645593903e-06
0.000	-1.0	-1340.0	1.1866653068e-05	8.8344042892e-06	7.4786095923e-06
0.000	0.0	-1340.0	1.1573152101e-05	9.4903172563e-06	7.2339284552e-06
0.000	1.0	-1340.0	1.1759618304e-05	9.0453589418e-06	7.7171504966e-06
0.000	2.0	-1340.0	1.0965124196e-05	8.4854718018e-06	8.4991377026e-06
0.000	3.0	-1340.0	1.0599955223e-05	9.2707543609e-06	7.8000436394e-06
0.000	-3.0	-1339.0	1.1006960484e-05	8.9485601297e-06	8.603414563e-06
0.000	-2.0	-1339.0	1.1345640329e-05	9.1536822586e-06	8.0738551833e-06
0.000	-1.0	-1339.0	1.1629976131e-05	8.9572386439e-06	7.9014288786e-06
0.000	0.0	-1339.0	1.1701716019e-05	8.9836958147e-06	8.1638881316e-06
0.000	1.0	-1339.0	1.0910564501e-05	9.0038988335e-06	7.7109388658e-06
0.000	2.0	-1339.0	1.108750612e-05	8.4390926976e-06	9.2648461519e-06
0.000	3.0	-1339.0	1.0545395528e-05	8.7494110673e-06	8.4288820157e-06
0.000	-3.0	-1338.0	1.0881523504e-05	8.7493407959e-06	8.6719923956e-06
0.000	-2.0	-1338.0	1.1255929527e-05	8.2391706501e-06	7.9664725074e-06
0.000	-1.0	-1338.0	1.1557876824e-05	9.0479941182e-06	7.8450601136e-06
0.000	0.0	-1338.0	1.1974766087e-05	8.4356142648e-06	7.9728983324e-06
0.000	1.0	-1338.0	1.1276883612e-05	8.9426573346e-06	7.4251324486e-06
0.000	2.0	-1338.0	1.1591194898e-05	8.3748646655e-06	8.5557206618e-06
0.000	3.0	-1338.0	1.0797707161e-05	8.4769338303e-06	8.0051345546e-06
