fieldmap_name:      	VPU29_Gap11.5mm
timestamp:          	2025-03-25_11-51-08
filename:           	2025-03-25_VPU29_Gap11.5mm_Fieldmap_X=-2_2mm_Z=-1380_1380mm_ID=5233.dat
nr_magnets:         	1
magnet_name:        	VPU29_Gap11.5mm
gap[mm]:            	--
control_gap[mm]:    	--
magnet_length[mm]:  	--
probex_temp[degC]:  	26.90
probey_temp[degC]:  	-57.55
probez_temp[degC]:  	-0.44
transd_temp[degC]:  	-0.65
room_temp[degC]:    	25.14
center_pos_z[mm]:   	0
center_pos_x[mm]:   	0
rotation[deg]:      	0

X[mm]	Y[mm]	Z[mm]	By[T]	Bx[T]	Bz[T]
0.000	0.0	-1361.0	3.1400958191e-06	7.7977471403e-06	2.3485891927e-06
1.000	0.0	-1361.0	4.2572756641e-06	8.8905723501e-06	3.422308853e-06
2.000	0.0	-1361.0	4.9996181827e-06	7.8305990057e-06	4.6242951207e-06
-2.000	0.0	-1360.0	2.6615663186e-06	7.2133704277e-06	3.1966909971e-06
-1.000	0.0	-1360.0	3.0705483816e-06	7.7924065162e-06	3.3388445259e-06
0.000	0.0	-1360.0	2.7621315539e-06	8.0767596147e-06	2.4345881508e-06
1.000	0.0	-1360.0	4.349538337e-06	8.8528717601e-06	3.8183181689e-06
2.000	0.0	-1360.0	4.3317111902e-06	8.008912607e-06	4.4374821079e-06
-2.000	0.0	-1359.0	1.9890228294e-06	6.7493685718e-06	3.1277561743e-06
-1.000	0.0	-1359.0	3.4779849458e-06	8.0648837532e-06	3.4075651545e-06
0.000	0.0	-1359.0	3.0316952653e-06	8.3990943887e-06	2.7653396437e-06
1.000	0.0	-1359.0	4.7118679066e-06	8.2396486502e-06	3.4873524818e-06
2.000	0.0	-1359.0	4.2028597363e-06	8.0182938349e-06	3.5912723518e-06
-2.000	0.0	-1358.0	2.1452978984e-06	6.9992184277e-06	3.4134911932e-06
-1.000	0.0	-1358.0	3.9190990029e-06	7.9303843511e-06	3.3303838563e-06
0.000	0.0	-1358.0	3.7211314134e-06	8.02932644e-06	2.64906791e-06
1.000	0.0	-1358.0	4.9161612578e-06	8.3840211798e-06	3.4314121051e-06
2.000	0.0	-1358.0	4.5356451231e-06	8.0499510871e-06	4.1067306149e-06
-2.000	0.0	-1357.0	1.7740906967e-06	6.7417441282e-06	3.437623736e-06
-1.000	0.0	-1357.0	3.3787495582e-06	7.6136010153e-06	3.115761301e-06
0.000	0.0	-1357.0	3.4387724113e-06	8.5576968706e-06	3.1487115036e-06
1.000	0.0	-1357.0	4.5621342505e-06	8.4133243411e-06	3.1667752117e-06
2.000	0.0	-1357.0	4.0499272574e-06	8.2345891116e-06	4.2320342027e-06
-2.000	0.0	-1356.0	1.384049977e-06	6.6625131585e-06	3.1545661442e-06
-1.000	0.0	-1356.0	3.6847582833e-06	7.6579071141e-06	3.7741584715e-06
0.000	0.0	-1356.0	3.5979587682e-06	7.8445478727e-06	3.2977906439e-06
1.000	0.0	-1356.0	5.0779713681e-06	8.7469025342e-06	3.4194886298e-06
2.000	0.0	-1356.0	4.4850030873e-06	8.2670193488e-06	3.8212097902e-06
-2.000	0.0	-1355.0	1.7019913893e-06	6.6532724734e-06	3.2675892664e-06
-1.000	0.0	-1355.0	3.4751455414e-06	7.6547097667e-06	2.951724268e-06
0.000	0.0	-1355.0	3.3198768436e-06	7.8978838425e-06	2.7529877801e-06
1.000	0.0	-1355.0	5.0986379192e-06	9.0900727693e-06	3.9641486977e-06
2.000	0.0	-1355.0	4.3943577967e-06	8.108627681e-06	3.6452492819e-06
-2.000	0.0	-1354.0	1.9537279541e-06	6.9906101849e-06	3.3866098252e-06
-1.000	0.0	-1354.0	3.751322549e-06	7.7894902543e-06	3.0447916336e-06
0.000	0.0	-1354.0	2.6151654184e-06	8.0389887533e-06	3.1015887869e-06
1.000	0.0	-1354.0	5.2960304394e-06	8.538583058e-06	3.8598004393e-06
2.000	0.0	-1354.0	4.160448379e-06	8.1469607133e-06	4.1572447393e-06
-2.000	0.0	-1353.0	2.0139664582e-06	6.9842154902e-06	3.3686175152e-06
-1.000	0.0	-1353.0	2.776544227e-06	7.9418385844e-06	2.7265348004e-06
0.000	0.0	-1353.0	3.0557044065e-06	8.0292561686e-06	2.7557366052e-06
1.000	0.0	-1353.0	5.3082506609e-06	8.9051536593e-06	3.7142555027e-06
2.000	0.0	-1353.0	4.3499696389e-06	8.108627681e-06	4.3446289365e-06
-2.000	0.0	-1352.0	1.4170805171e-06	7.2275301088e-06	3.6010895845e-06
-1.000	0.0	-1352.0	3.0651571073e-06	7.8982351993e-06	2.2354946726e-06
0.000	0.0	-1352.0	3.0048467196e-06	8.333812286e-06	2.3242424558e-06
1.000	0.0	-1352.0	5.2154848025e-06	8.8793992022e-06	3.8475913717e-06
2.000	0.0	-1352.0	4.8833463687e-06	8.2407027208e-06	4.1897665537e-06
-2.000	0.0	-1351.0	1.6808935362e-06	6.676743111e-06	3.6635271842e-06
-1.000	0.0	-1351.0	2.8283364014e-06	7.2155839759e-06	2.3510524257e-06
0.000	0.0	-1351.0	2.7984328004e-06	8.6477496312e-06	2.6341100174e-06
1.000	0.0	-1351.0	5.3923545388e-06	8.4538709215e-06	3.945371009e-06
2.000	0.0	-1351.0	4.8412225461e-06	7.915451685e-06	4.4283074578e-06
-2.000	0.0	-1350.0	2.0222690205e-06	6.6387614355e-06	3.7976484318e-06
-1.000	0.0	-1350.0	2.6812264987e-06	7.9948231973e-06	3.1075148255e-06
0.000	0.0	-1350.0	3.1394488662e-06	8.4774118305e-06	2.8931064643e-06
1.000	0.0	-1350.0	4.8437744159e-06	8.7708650714e-06	4.115833867e-06
2.000	0.0	-1350.0	4.1636472017e-06	7.6778993188e-06	4.993708661e-06
-2.000	0.0	-1349.0	2.3972501141e-06	7.0283107749e-06	3.8300988481e-06
-1.000	0.0	-1349.0	3.3016902786e-06	8.0854381289e-06	2.5506456903e-06
0.000	0.0	-1349.0	3.8258299588e-06	8.4517276447e-06	3.241493277e-06
1.000	0.0	-1349.0	4.5830883363e-06	8.0851570434e-06	3.931198495e-06
2.000	0.0	-1349.0	4.3103976861e-06	7.84261541e-06	4.6123002474e-06
-2.000	0.0	-1348.0	2.3132181198e-06	7.2017053803e-06	3.6660618151e-06
-1.000	0.0	-1348.0	3.0284964426e-06	7.7015807705e-06	2.7414926931e-06
0.000	0.0	-1348.0	3.3433109156e-06	8.0968923622e-06	3.1215445435e-06
1.000	0.0	-1348.0	4.7361645824e-06	8.5099123391e-06	4.1664907875e-06
2.000	0.0	-1348.0	4.3587753868e-06	7.7456057838e-06	4.0111286183e-06
-2.000	0.0	-1347.0	2.3934762221e-06	6.5185622572e-06	3.6904085521e-06
-1.000	0.0	-1347.0	3.445313824e-06	8.3110443621e-06	2.2230714109e-06
0.000	0.0	-1347.0	3.0677089771e-06	8.7059343255e-06	2.7677314786e-06
1.000	0.0	-1347.0	4.2083228941e-06	8.0408509446e-06	3.4577936867e-06
2.000	0.0	-1347.0	4.5780564804e-06	8.4547844493e-06	4.2583443862e-06
-2.000	0.0	-1346.0	2.4151491445e-06	6.767639128e-06	3.2166467536e-06
-1.000	0.0	-1346.0	3.0042716504e-06	8.0029395406e-06	2.5598917385e-06
0.000	0.0	-1346.0	3.2506169407e-06	8.2931251628e-06	2.6074428436e-06
1.000	0.0	-1346.0	4.6978146518e-06	8.4222136694e-06	3.4970983164e-06
2.000	0.0	-1346.0	4.4692246247e-06	7.6544989526e-06	4.2109360772e-06
-2.000	0.0	-1345.0	2.3103068317e-06	7.1310123821e-06	3.5028815589e-06
-1.000	0.0	-1345.0	3.2087806527e-06	7.6047819584e-06	2.6103344648e-06
0.000	0.0	-1345.0	3.4091563448e-06	7.8423343245e-06	2.7654110417e-06
1.000	0.0	-1345.0	4.4152399988e-06	8.3634668041e-06	3.856908818e-06
2.000	0.0	-1345.0	4.4604907605e-06	8.2022291457e-06	3.9547598533e-06
-2.000	0.0	-1344.0	2.1925973443e-06	7.0515705984e-06	3.4285204839e-06
-1.000	0.0	-1344.0	3.5232357075e-06	7.9657308502e-06	2.0743492609e-06
0.000	0.0	-1344.0	3.7174294051e-06	8.6506658931e-06	2.6668460259e-06
1.000	0.0	-1344.0	4.7002946379e-06	8.2873629104e-06	3.3533740303e-06
2.000	0.0	-1344.0	4.3319268412e-06	8.8113413805e-06	4.0560736944e-06
-2.000	0.0	-1343.0	2.5232621637e-06	7.0841413783e-06	3.4732513658e-06
-1.000	0.0	-1343.0	3.0823373012e-06	7.9387817798e-06	2.2593416232e-06
0.000	0.0	-1343.0	4.6620884746e-06	8.5944136614e-06	3.1398224457e-06
1.000	0.0	-1343.0	4.7210330727e-06	8.4544330925e-06	3.4462985997e-06
2.000	0.0	-1343.0	4.0414090442e-06	8.4746361114e-06	4.0711743832e-06
-2.000	0.0	-1342.0	1.5938064864e-06	6.9694233669e-06	3.4369097554e-06
-1.000	0.0	-1342.0	3.8565242801e-06	7.8070580968e-06	2.3334171059e-06
0.000	0.0	-1342.0	3.6842550977e-06	8.2403513639e-06	3.3511249915e-06
1.000	0.0	-1342.0	4.9398828643e-06	8.0386373965e-06	3.4431213863e-06
2.000	0.0	-1342.0	3.914893809e-06	8.0117585975e-06	4.3035036564e-06
-2.000	0.0	-1341.0	2.2894965132e-06	7.6965212319e-06	4.3689756735e-06
-1.000	0.0	-1341.0	3.2562238659e-06	8.2025805026e-06	2.8781485717e-06
0.000	0.0	-1341.0	3.4508488655e-06	7.8451100436e-06	2.9642189278e-06
1.000	0.0	-1341.0	5.2575367414e-06	7.7189377989e-06	3.8274928191e-06
2.000	0.0	-1341.0	4.7185530866e-06	8.2906305291e-06	4.1450356718e-06
-2.000	0.0	-1340.0	2.3880130643e-06	6.8138074181e-06	3.8417367312e-06
-1.000	0.0	-1340.0	3.1813570378e-06	8.3984619463e-06	3.0597495263e-06
0.000	0.0	-1340.0	3.9249934627e-06	7.6020765106e-06	2.6367160464e-06
1.000	0.0	-1340.0	5.0834345259e-06	8.1526526942e-06	3.9047455153e-06
2.000	0.0	-1340.0	3.6934202638e-06	8.2406324494e-06	4.1126566535e-06
-2.000	0.0	-1339.0	2.2943846018e-06	7.2687091315e-06	4.0952355279e-06
-1.000	0.0	-1339.0	3.6431376462e-06	8.1643177417e-06	2.6635260163e-06
0.000	0.0	-1339.0	3.2167237968e-06	8.0884246621e-06	2.9107417841e-06
1.000	0.0	-1339.0	4.9576381274e-06	8.0844543297e-06	3.794114228e-06
2.000	0.0	-1339.0	3.5859541976e-06	8.3813157321e-06	4.3595154311e-06
-2.000	0.0	-1338.0	2.92110226e-06	7.197945862e-06	3.469717162e-06
-1.000	0.0	-1338.0	3.1003082153e-06	7.7776846642e-06	2.8334890878e-06
0.000	0.0	-1338.0	3.8348513577e-06	8.0884246621e-06	3.1279703685e-06
1.000	0.0	-1338.0	5.3534295389e-06	9.0436233938e-06	4.15428172e-06
2.000	0.0	-1338.0	4.5807521175e-06	7.985933869e-06	4.3444147423e-06
-2.000	0.0	-1337.0	2.8822491437e-06	7.0131672947e-06	3.320923614e-06
-1.000	0.0	-1337.0	3.3252681179e-06	8.0826624098e-06	2.7742287016e-06
0.000	0.0	-1337.0	3.5677676326e-06	6.9869912094e-06	2.9911002957e-06
1.000	0.0	-1337.0	4.534638752e-06	8.237224288e-06	3.9662549403e-06
2.000	0.0	-1337.0	4.4150962315e-06	7.285503989e-06	3.9462991837e-06
-2.000	0.0	-1336.0	2.5795830085e-06	7.5269564162e-06	3.9049597095e-06
-1.000	0.0	-1336.0	3.3077285057e-06	7.7921957021e-06	2.5089492258e-06
0.000	0.0	-1336.0	3.9789780886e-06	7.6025684102e-06	2.8629764848e-06
1.000	0.0	-1336.0	5.3206146498e-06	8.4070701891e-06	3.7285708129e-06
2.000	0.0	-1336.0	4.7245913137e-06	7.8541399147e-06	3.645392078e-06
-2.000	0.0	-1335.0	2.375720959e-06	6.8142993177e-06	3.4159544261e-06
-1.000	0.0	-1335.0	2.9662092543e-06	8.0150964876e-06	2.6694520549e-06
0.000	0.0	-1335.0	3.5139986576e-06	7.956490165e-06	3.5062015685e-06
1.000	0.0	-1335.0	5.4011602867e-06	9.1607657675e-06	4.4230240017e-06
2.000	0.0	-1335.0	4.6400561339e-06	8.3666641514e-06	4.1870177285e-06
-2.000	0.0	-1334.0	2.3817591861e-06	7.3770324483e-06	4.2915801811e-06
-1.000	0.0	-1334.0	3.1811413869e-06	8.4634629635e-06	2.8217798067e-06
0.000	0.0	-1334.0	3.3370570375e-06	7.8158771537e-06	3.0680673998e-06
1.000	0.0	-1334.0	4.8798600113e-06	8.2516650545e-06	3.7339970651e-06
2.000	0.0	-1334.0	4.5922535025e-06	7.927046461e-06	4.5410449878e-06
-2.000	0.0	-1333.0	2.7088657645e-06	7.3063394502e-06	3.8089293246e-06
-1.000	0.0	-1333.0	3.9576645845e-06	7.9323870851e-06	2.5745640389e-06
0.000	0.0	-1333.0	3.400134946e-06	7.9858635977e-06	2.6547083564e-06
1.000	0.0	-1333.0	4.8045618814e-06	8.6562876027e-06	4.392679828e-06
2.000	0.0	-1333.0	4.4906818961e-06	7.3414048638e-06	4.6154774608e-06
-2.000	0.0	-1332.0	2.3577500449e-06	7.0309459513e-06	3.8034316743e-06
-1.000	0.0	-1332.0	3.7717015656e-06	8.7124695629e-06	2.8214228164e-06
0.000	0.0	-1332.0	3.6281499039e-06	7.8659455048e-06	2.3901428611e-06
1.000	0.0	-1332.0	5.2692537774e-06	8.6823934166e-06	4.5264440854e-06
2.000	0.0	-1332.0	4.1396380605e-06	7.3180747689e-06	4.2316058143e-06
-2.000	0.0	-1331.0	2.7923945732e-06	7.0193511752e-06	3.9874958619e-06
-1.000	0.0	-1331.0	3.3908260125e-06	8.1175170093e-06	2.955472666e-06
0.000	0.0	-1331.0	3.6339724801e-06	7.2037783857e-06	2.833703282e-06
1.000	0.0	-1331.0	4.8677835571e-06	8.6154599367e-06	4.5944507334e-06
2.000	0.0	-1331.0	4.5058134058e-06	8.0125315826e-06	3.9668975228e-06
-2.000	0.0	-1330.0	2.7886925649e-06	7.3421778488e-06	4.0322267438e-06
-1.000	0.0	-1330.0	3.5924956103e-06	7.6634585523e-06	2.8512672037e-06
0.000	0.0	-1330.0	3.1785176334e-06	7.3852190629e-06	3.0264423333e-06
1.000	0.0	-1330.0	4.9398828643e-06	8.2726410584e-06	4.1951214079e-06
2.000	0.0	-1330.0	4.1727404843e-06	7.8213583206e-06	4.0413299959e-06
-2.000	0.0	-1329.0	3.0353972736e-06	6.6945217676e-06	3.2852245861e-06
-1.000	0.0	-1329.0	2.5463368174e-06	8.0531484344e-06	2.5715296216e-06
0.000	0.0	-1329.0	3.5077447795e-06	8.1033573282e-06	3.208114686e-06
1.000	0.0	-1329.0	5.2840977524e-06	7.9737066507e-06	4.7791575035e-06
2.000	0.0	-1329.0	4.2479667306e-06	7.8101851728e-06	4.2315344163e-06
-2.000	0.0	-1328.0	2.5886044074e-06	6.5068269384e-06	3.6278995544e-06
-1.000	0.0	-1328.0	2.6364070389e-06	7.9592658841e-06	2.5539656999e-06
0.000	0.0	-1328.0	3.8674505958e-06	7.4967397271e-06	3.2144691129e-06
1.000	0.0	-1328.0	5.4251694279e-06	8.232094478e-06	4.746421495e-06
2.000	0.0	-1328.0	4.0589486563e-06	7.5756896112e-06	4.2550243766e-06
-2.000	0.0	-1327.0	2.681154615e-06	7.2071865471e-06	3.9403731451e-06
-1.000	0.0	-1327.0	3.4632128544e-06	8.0793947911e-06	2.4407283836e-06
0.000	0.0	-1327.0	3.8831571747e-06	7.0249026135e-06	2.7943986523e-06
1.000	0.0	-1327.0	5.3350992066e-06	8.2464649731e-06	4.5622859093e-06
2.000	0.0	-1327.0	4.5324463004e-06	7.4968802698e-06	4.6429300132e-06
-2.000	0.0	-1326.0	3.073603437e-06	7.1046254827e-06	3.7497403364e-06
-1.000	0.0	-1326.0	3.331090694e-06	8.2259105974e-06	2.693941588e-06
0.000	0.0	-1326.0	3.5228044055e-06	8.000655721e-06	3.509521578e-06
1.000	0.0	-1326.0	5.5449994829e-06	8.231532307e-06	4.305538501e-06
2.000	0.0	-1326.0	4.5953804415e-06	7.365578215e-06	3.8207814018e-06
-2.000	0.0	-1325.0	3.3046734503e-06	6.2953803861e-06	3.8210669941e-06
-1.000	0.0	-1325.0	3.5924237267e-06	7.8217096774e-06	2.8806118046e-06
0.000	0.0	-1325.0	3.7473330061e-06	8.1670934608e-06	2.6219009498e-06
1.000	0.0	-1325.0	5.1071561325e-06	8.0998788954e-06	4.2880459774e-06
2.000	0.0	-1325.0	4.0827421465e-06	7.4026463627e-06	3.8600146334e-06
-2.000	0.0	-1324.0	3.0106692958e-06	7.3334993347e-06	3.5499328776e-06
-1.000	0.0	-1324.0	3.1513815531e-06	7.874624019e-06	2.9254854826e-06
0.000	0.0	-1324.0	3.888332798e-06	7.8834430759e-06	2.3186020094e-06
1.000	0.0	-1324.0	5.4733314776e-06	8.3636073468e-06	4.4132781671e-06
2.000	0.0	-1324.0	4.2483980325e-06	8.1059925046e-06	3.6717736596e-06
-2.000	0.0	-1323.0	3.2567270515e-06	6.8116641413e-06	3.6456062722e-06
-1.000	0.0	-1323.0	3.4994422172e-06	7.8158068824e-06	2.8246000299e-06
0.000	0.0	-1323.0	3.4991546826e-06	7.5435404595e-06	2.7616626438e-06
1.000	0.0	-1323.0	5.0561546784e-06	8.4689441304e-06	4.1540675258e-06
2.000	0.0	-1323.0	4.1519301657e-06	7.6753344138e-06	4.1873747188e-06
-2.000	0.0	-1322.0	2.426147344e-06	6.9145062912e-06	3.4759287928e-06
-1.000	0.0	-1322.0	3.0913587001e-06	7.8834430759e-06	3.0687099823e-06
0.000	0.0	-1322.0	3.6702737265e-06	7.359113249e-06	2.9258424728e-06
1.000	0.0	-1322.0	5.1434573789e-06	8.2371540166e-06	4.0560736944e-06
2.000	0.0	-1322.0	4.9521749696e-06	7.8949675806e-06	3.3866812232e-06
-2.000	0.0	-1321.0	2.7959528142e-06	6.7649336803e-06	3.7438856959e-06
-1.000	0.0	-1321.0	3.379827813e-06	7.4875693133e-06	2.5119122451e-06
0.000	0.0	-1321.0	3.5767171478e-06	7.6930427991e-06	2.3511952218e-06
1.000	0.0	-1321.0	5.0897602877e-06	8.7040721342e-06	3.8358106926e-06
2.000	0.0	-1321.0	4.7895022554e-06	8.0942571858e-06	3.2256786077e-06
-2.000	0.0	-1320.0	2.4113752526e-06	6.4364150257e-06	3.96075729e-06
